,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
109,0.4222670793533325,0.025755427415112202,0.015697956085205078,0.0030219711071942626,7,5,24,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 24}",0.8318452380952381,0.820734126984127,0.8007936507936508,0.8162301587301587,0.8174007936507937,0.011145858719886883,207
85,0.38796889781951904,0.010843967647954249,0.013190150260925293,0.0008157943910670388,6,8,20,"{'clf__max_depth': 6, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 20}",0.8112103174603175,0.8401587301587301,0.8325396825396826,0.7851785714285714,0.8172718253968254,0.021352029763294117,208
250,0.4125443696975708,0.02191237396594134,0.01594644784927368,0.0012205194470934183,10,5,15,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 15}",0.823313492063492,0.8153174603174603,0.8071031746031746,0.8227380952380953,0.8171180555555556,0.006586126768803634,209
216,0.41623228788375854,0.01661179685948872,0.015075981616973877,0.0014281082567493537,9,6,21,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 21}",0.8327976190476191,0.8152380952380952,0.7970039682539682,0.8231746031746032,0.8170535714285714,0.013139868780965935,210
111,0.4004092812538147,0.007436095837408401,0.016694605350494385,0.0008267059008355698,7,6,16,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 16}",0.8030753968253969,0.8149007936507936,0.806329365079365,0.8436309523809524,0.816984126984127,0.015979442319604076,211
400,0.4496363401412964,0.010952758533746733,0.016694366931915283,0.0014747518320608753,13,5,15,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 15}",0.8093055555555555,0.7985912698412698,0.8188690476190477,0.8410912698412698,0.8169642857142857,0.015668147153476,212
198,0.39870476722717285,0.006296226541681091,0.013455510139465332,0.0011146476108322043,8,9,23,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 23}",0.813234126984127,0.8106547619047619,0.832936507936508,0.8109126984126984,0.8169345238095238,0.009293199440397394,213
481,0.4599679708480835,0.010277575526347515,0.015441060066223145,0.0011160681893363836,14,8,16,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 16}",0.8149801587301587,0.81125,0.809047619047619,0.8324206349206349,0.8169246031746031,0.009194507384813097,214
466,0.4679354429244995,0.012695085356563496,0.016235053539276123,0.0016033387658399936,14,6,21,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 21}",0.8312103174603175,0.7765277777777778,0.8269246031746031,0.8326388888888889,0.8168253968253969,0.02336067498332384,215
282,0.4136759042739868,0.010981398152597415,0.013951480388641357,0.0007069728073134774,10,8,17,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 17}",0.8056150793650794,0.8123015873015873,0.8131944444444444,0.8360912698412698,0.8168005952380952,0.011516198243673602,216
251,0.460543155670166,0.02936055060711085,0.015701234340667725,0.0010852307930377903,10,5,16,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 16}",0.7833134920634921,0.8172222222222222,0.8330952380952381,0.833452380952381,0.8167708333333334,0.020398269893379964,217
79,0.36445820331573486,0.0033936060253473327,0.014703691005706787,0.0010871509099829961,6,7,24,"{'clf__max_depth': 6, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 24}",0.8193253968253968,0.8069047619047619,0.8038492063492063,0.8366269841269841,0.8166765873015873,0.012894425142942353,218
497,0.45462048053741455,0.016286071206385602,0.015931665897369385,0.0017352295118605837,14,9,22,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 22}",0.8164484126984127,0.816031746031746,0.8194047619047619,0.8147023809523809,0.8166468253968253,0.001717903388114252,219
295,0.4151308536529541,0.004950297482797179,0.013953328132629395,0.0009968280863516697,10,9,20,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 20}",0.8370039682539683,0.8284126984126984,0.7778769841269841,0.8231349206349207,0.8166071428571429,0.022902176240606642,220
285,0.41738569736480713,0.011201866952359557,0.014702439308166504,0.0008281619663776974,10,8,20,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 20}",0.8046626984126984,0.8,0.8379960317460318,0.8237103174603174,0.816592261904762,0.015218456874281087,221
136,0.38299238681793213,0.0058295030425605885,0.014202654361724854,0.002269598914453934,7,8,21,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 21}",0.8422222222222222,0.8044642857142857,0.8332936507936508,0.7863492063492064,0.8165823412698412,0.02234704163211363,222
402,0.4439772963523865,0.010826076821740131,0.01621389389038086,0.0014987046119987468,13,5,17,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 17}",0.8161507936507937,0.8269642857142857,0.822063492063492,0.8006150793650794,0.8164484126984127,0.009910798695161458,223
419,0.45821696519851685,0.01675731503152355,0.016196727752685547,0.0016358413175291534,13,6,24,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 24}",0.8204960317460317,0.8176388888888889,0.8273015873015873,0.8002976190476191,0.8164335317460317,0.009955389272415134,224
483,0.45872825384140015,0.0061417146598136615,0.01618051528930664,0.0017914822880807564,14,8,18,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 18}",0.8134126984126984,0.8239484126984127,0.8146031746031746,0.8134523809523809,0.8163541666666666,0.004410531198672065,225
84,0.36843419075012207,0.0014408924319509564,0.01568049192428589,0.0013048378892531421,6,8,19,"{'clf__max_depth': 6, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 19}",0.8133730158730159,0.8173611111111111,0.8232738095238096,0.8113888888888889,0.8163492063492064,0.00453972850043334,226
18,0.38396406173706055,0.01770850966649014,0.013721942901611328,0.0019256314798000221,5,6,23,"{'clf__max_depth': 5, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 23}",0.8585119047619048,0.842202380952381,0.7836904761904762,0.7807936507936508,0.8162996031746033,0.034557416421976704,227
459,0.45746809244155884,0.012550199481961418,0.016196608543395996,0.0012945391669545415,14,5,24,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 24}",0.8102976190476191,0.8132539682539682,0.8011111111111111,0.8401587301587301,0.8162053571428571,0.014536268502265425,228
144,0.4032818078994751,0.009156153275419117,0.013952672481536865,1.8801463002666837e-06,7,9,19,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 19}",0.8319841269841269,0.7884920634920635,0.8292460317460317,0.8150198412698413,0.8161855158730159,0.017237018956057816,229
415,0.4574894905090332,0.007899125246364514,0.015697956085205078,0.0019151965380312687,13,6,20,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 20}",0.8145436507936508,0.809265873015873,0.8012698412698412,0.8396230158730159,0.8161755952380952,0.014338501836411012,230
194,0.38855063915252686,0.009149914649507889,0.014700829982757568,0.0008263106487393012,8,9,19,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 19}",0.7940277777777778,0.8174007936507937,0.8306746031746032,0.8224404761904762,0.8161359126984127,0.013615162458456245,231
452,0.4614458680152893,0.011425525548713823,0.016572237014770508,0.0014674878235059158,14,5,17,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 17}",0.8131349206349207,0.8062301587301587,0.8202579365079365,0.8242857142857143,0.8159771825396825,0.0068999905831498305,232
0,0.37949347496032715,0.0043450186645051245,0.01368856430053711,0.0014925631648528177,5,5,15,"{'clf__max_depth': 5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 15}",0.7881746031746032,0.8172619047619047,0.8314087301587302,0.8263095238095238,0.8157886904761905,0.01672858146663376,233
342,0.4450123906135559,0.010584287120473131,0.015946567058563232,0.001221444190625424,11,9,17,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 17}",0.7934920634920635,0.8053174603174603,0.8306349206349206,0.8329563492063492,0.8156001984126984,0.01674651586954422,234
353,0.462466835975647,0.011169561303172537,0.014451742172241211,0.0011142744369304206,12,5,18,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 18}",0.8027182539682539,0.8123611111111111,0.7902976190476191,0.8568055555555556,0.8155456349206349,0.025072526051013205,235
98,0.3564882278442383,0.002798044013959297,0.015874505043029785,0.002458139432692085,6,9,23,"{'clf__max_depth': 6, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 23}",0.824047619047619,0.7876587301587301,0.8278174603174603,0.8226388888888889,0.8155406746031746,0.01620860144571672,236
264,0.4280661344528198,0.008943822505838037,0.01543360948562622,0.0014997515563961762,10,6,19,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 19}",0.8059126984126984,0.819484126984127,0.818313492063492,0.8184325396825397,0.8155357142857143,0.005574496481560254,237
492,0.4666876196861267,0.004131631841050375,0.017941057682037354,0.00157717946000218,14,9,17,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 17}",0.8268055555555556,0.7993849206349206,0.824047619047619,0.8114087301587302,0.8154117063492063,0.010923374782831343,238
35,0.34795767068862915,0.007752984952990695,0.013454854488372803,0.002283642906388636,5,8,20,"{'clf__max_depth': 5, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 20}",0.7972817460317461,0.7781746031746032,0.8393452380952381,0.8467857142857143,0.8153968253968253,0.028602616768471204,239
429,0.4475213885307312,0.012246554526779863,0.015965163707733154,0.001249957787207498,13,7,24,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 24}",0.8204761904761905,0.8042460317460317,0.7953769841269841,0.841468253968254,0.815391865079365,0.017540335533120514,240
308,0.4364134669303894,0.008649851894942997,0.014700889587402344,0.0008264003935522667,11,5,23,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 23}",0.8068253968253968,0.8159126984126984,0.8402380952380952,0.7983531746031746,0.8153323412698413,0.015662803066627106,241
82,0.37988096475601196,0.014707917950717523,0.014451563358306885,0.0014948646261847562,6,8,17,"{'clf__max_depth': 6, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 17}",0.7966071428571428,0.8049801587301587,0.8403769841269841,0.8193253968253968,0.8153224206349206,0.01659050160306669,242
425,0.45844441652297974,0.0052142146693744335,0.0164451003074646,0.0011144610219677596,13,7,20,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 20}",0.8230357142857143,0.8023015873015873,0.8242857142857143,0.8111904761904762,0.815203373015873,0.009033187536215384,243
243,0.3918086886405945,0.005726986387321607,0.013598442077636719,0.0003887947700218889,9,9,18,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 18}",0.7784325396825397,0.8245436507936508,0.8241666666666667,0.8335317460317461,0.8151686507936508,0.021538338149346074,244
424,0.44525784254074097,0.007923438411411955,0.016942858695983887,0.001409390659577697,13,7,19,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 19}",0.8141071428571428,0.8055753968253968,0.8284722222222223,0.8123809523809524,0.8151339285714286,0.008335298037009393,245
494,0.45896512269973755,0.007474005361595961,0.016943752765655518,0.003072179157239526,14,9,19,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 19}",0.8039880952380952,0.8058730158730159,0.8294642857142858,0.8209722222222222,0.8150744047619047,0.010599820056977398,246
394,0.43878644704818726,0.0036903868214355653,0.01619666814804077,0.0019127219655143309,12,9,19,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 19}",0.8174206349206349,0.8268849206349206,0.7902579365079365,0.825734126984127,0.8150744047619047,0.014785802781719738,246
165,0.39653313159942627,0.006650028331472395,0.0132066011428833,0.00043105638987585765,8,6,20,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 20}",0.8236309523809524,0.7968452380952381,0.8132738095238096,0.8265079365079365,0.8150644841269841,0.01161340198048271,248
2,0.3574088215827942,0.004009554299258058,0.01468193531036377,0.0018788008320972558,5,5,17,"{'clf__max_depth': 5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 17}",0.8001785714285714,0.7784920634920635,0.8395238095238096,0.8419246031746032,0.815029761904762,0.026827467824747868,249
306,0.42698442935943604,0.008771173913794299,0.014700531959533691,0.0008263116139740544,11,5,21,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 21}",0.8112698412698413,0.8056150793650794,0.8163492063492064,0.8267460317460318,0.8149950396825396,0.007774643731523437,250
162,0.40361517667770386,0.0069536875003215,0.015198171138763428,0.0025774837491294115,8,6,17,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 17}",0.8218253968253968,0.8111706349206349,0.8062698412698412,0.8204365079365079,0.8149255952380952,0.0064614089883380235,251
176,0.4064287543296814,0.016664175905791515,0.014578163623809814,0.002212728026331549,8,7,21,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 21}",0.7965476190476191,0.8287103174603174,0.8200793650793651,0.8142460317460317,0.8148958333333334,0.011776970988269473,252
296,0.4137352705001831,0.005837374323690138,0.013830423355102539,0.0002128085826909218,10,9,21,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 21}",0.818313492063492,0.8044444444444444,0.8186111111111111,0.8181944444444444,0.814890873015873,0.0060331572727722405,253
405,0.44318222999572754,0.005849039134164965,0.014950335025787354,0.0012210062954239923,13,5,20,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 20}",0.79875,0.8238492063492063,0.8265873015873015,0.8102380952380952,0.8148561507936508,0.011171721864496739,254
414,0.4321966767311096,0.012289824571761835,0.016195356845855713,0.0014727185915107955,13,6,19,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 19}",0.799702380952381,0.8175793650793651,0.8128769841269842,0.8289285714285715,0.8147718253968255,0.01047585696468889,255
430,0.43528246879577637,0.011342613380333466,0.01644521951675415,0.0011141411855930192,13,8,15,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 15}",0.7898015873015873,0.8278373015873016,0.8199007936507936,0.8211111111111111,0.8146626984126984,0.014668543575792394,256
369,0.44535213708877563,0.005452855931823516,0.01720726490020752,0.0029625092359486676,12,6,24,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 24}",0.8248015873015873,0.8128571428571428,0.8074206349206349,0.8134325396825397,0.8146279761904761,0.006324813245445125,257
347,0.4260783791542053,0.006555384435928509,0.016210556030273438,0.0025585941442302375,11,9,22,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 22}",0.8126388888888889,0.803015873015873,0.8176388888888889,0.8251587301587302,0.8146130952380952,0.008042992246007572,258
482,0.44393402338027954,0.011137421611338887,0.015696167945861816,0.0004306487187073097,14,8,17,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 17}",0.8119047619047619,0.8099404761904762,0.7999206349206349,0.8366269841269841,0.8145982142857143,0.013505991694708437,259
448,0.44027841091156006,0.01006513448042145,0.015446901321411133,0.0014975871765577737,13,9,23,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 23}",0.8068650793650793,0.8072619047619047,0.8269444444444445,0.8170436507936508,0.8145287698412699,0.0082464095498149,260
358,0.4506196975708008,0.012175690398069226,0.014580070972442627,0.0006520527232462619,12,5,23,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 23}",0.792420634920635,0.8205357142857143,0.8323015873015873,0.812797619047619,0.814513888888889,0.014523446982421093,261
478,0.4494818449020386,0.004948502220304694,0.01569908857345581,0.001296020077771664,14,7,23,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 23}",0.8040079365079366,0.8213690476190476,0.8370436507936508,0.7955952380952381,0.8145039682539683,0.015991195720676157,262
495,0.4489922523498535,0.010727785779619935,0.01643139123916626,0.0031677181334240356,14,9,20,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 20}",0.8312896825396825,0.8119444444444445,0.8069642857142857,0.8073412698412699,0.8143849206349206,0.009954970344270404,263
428,0.4338178038597107,0.00468363350487749,0.014950037002563477,0.0007050325625154789,13,7,23,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 23}",0.8185714285714286,0.8073809523809524,0.809404761904762,0.8218253968253968,0.814295634920635,0.006056261205738964,264
366,0.4382849335670471,0.0082595729979353,0.01519930362701416,0.001085652979811757,12,6,21,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 21}",0.8260119047619048,0.8093452380952381,0.8164087301587302,0.8050793650793651,0.8142113095238095,0.00792391579183725,265
56,0.36906546354293823,0.007452142855648385,0.013720393180847168,0.0013100691818031798,6,5,21,"{'clf__max_depth': 6, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 21}",0.7933134920634921,0.7957341269841269,0.8369841269841269,0.8307738095238095,0.8142013888888888,0.019818187838854286,266
403,0.45321834087371826,0.005508783028147926,0.01495051383972168,0.0007053698379983932,13,5,18,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 18}",0.802797619047619,0.8049007936507937,0.8248412698412698,0.8241865079365079,0.8141815476190477,0.010361649636369954,267
44,0.36534762382507324,0.01270918826240613,0.013703763484954834,0.0016359776430867718,5,9,19,"{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 19}",0.8027182539682539,0.817202380952381,0.8156150793650794,0.8204365079365079,0.8139930555555555,0.006737394900107735,268
100,0.38466471433639526,0.013983895058846849,0.01395326852798462,0.0009962918977340553,7,5,15,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 15}",0.8479563492063492,0.8017261904761904,0.7793055555555556,0.8268253968253968,0.813953373015873,0.025845050949771964,269
291,0.41356462240219116,0.01142925868812976,0.01395338773727417,0.0007047798049550267,10,9,16,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 16}",0.8178373015873016,0.8129761904761905,0.7887301587301587,0.8361309523809524,0.8139186507936509,0.016912203653947716,270
468,0.4445130228996277,0.016422460362438957,0.015946567058563232,0.0007048640028622733,14,6,23,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 23}",0.8160119047619048,0.8185714285714286,0.8124206349206349,0.8086507936507936,0.8139136904761904,0.0037424699477536195,271
476,0.45373231172561646,0.008231250004640775,0.01719486713409424,0.001297476946844013,14,7,21,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 21}",0.7968849206349207,0.808234126984127,0.8160119047619048,0.8345039682539682,0.8139087301587302,0.013698525354058614,272
277,0.41626667976379395,0.006459595338160283,0.01495063304901123,0.0007055384958456098,10,7,22,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 22}",0.7914484126984127,0.8062896825396826,0.8339682539682539,0.8236904761904762,0.8138492063492064,0.016283186309798095,273
493,0.4599614143371582,0.015529054012037774,0.01644456386566162,0.0004978183499925072,14,9,18,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 18}",0.8148412698412698,0.7981349206349206,0.8219047619047619,0.8204563492063492,0.8138343253968254,0.009440185270359508,274
40,0.3530545234680176,0.011472733281603116,0.015448391437530518,0.003488600283591799,5,9,15,"{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 15}",0.8136309523809524,0.7926785714285715,0.839920634920635,0.8087301587301587,0.8137400793650793,0.01698616951540272,275
256,0.4101133346557617,0.010066107728367791,0.016212940216064453,0.0019203334504495297,10,5,21,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 21}",0.7996428571428571,0.8262301587301587,0.8282142857142857,0.8007936507936508,0.813720238095238,0.013526315503669575,276
322,0.42147499322891235,0.007551319413169109,0.016694307327270508,0.0016339142946026155,11,7,17,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 17}",0.8210912698412698,0.7801388888888889,0.8242857142857143,0.8291071428571428,0.8136557539682538,0.019560218659262784,277
138,0.37178361415863037,0.006459340037596748,0.014202594757080078,0.0014743386999229906,7,8,23,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 23}",0.7905753968253968,0.8003174603174603,0.8323412698412699,0.83125,0.8136210317460317,0.01850212243022485,278
159,0.40140682458877563,0.01420707873931744,0.014950811862945557,0.001220666015596913,8,5,24,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 24}",0.8287301587301588,0.8173809523809524,0.8111507936507937,0.797063492063492,0.8135813492063493,0.01143099535444746,279
442,0.4377850890159607,0.0077323115276867966,0.016196787357330322,0.0010855571705488903,13,9,17,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 17}",0.8004166666666667,0.7964087301587301,0.8420833333333333,0.8148214285714286,0.8134325396825397,0.017902653645719076,280
445,0.43929851055145264,0.011151365568664813,0.016427934169769287,0.0014711519786403436,13,9,20,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 20}",0.8014880952380953,0.8085515873015873,0.832579365079365,0.8108333333333333,0.8133630952380952,0.011617131267339174,281
418,0.44900041818618774,0.004957415406409729,0.01619333028793335,0.001293844594994555,13,6,23,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 23}",0.8024206349206349,0.8034920634920635,0.8336706349206349,0.81375,0.8133333333333332,0.012547081589947199,282
438,0.4565114974975586,0.011624439898744727,0.015946686267852783,0.0018643211215683417,13,8,23,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 23}",0.8133730158730159,0.8240079365079365,0.8215476190476191,0.7943253968253968,0.813313492063492,0.011648211161170971,283
4,0.342731237411499,0.010053326637686643,0.013456106185913086,0.0008629364421028204,5,5,19,"{'clf__max_depth': 5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 19}",0.7707142857142857,0.8394642857142857,0.812936507936508,0.8300992063492063,0.8133035714285715,0.026365025685490488,284
457,0.4531950354576111,0.013041733030866257,0.016943395137786865,0.0015755204856866371,14,5,22,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 22}",0.797797619047619,0.7918849206349207,0.8267063492063492,0.8365674603174603,0.8132390873015873,0.018841573094126526,285
119,0.39127129316329956,0.011559043007337915,0.012458086013793945,0.00049841405386789,7,6,24,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 24}",0.796686507936508,0.827281746031746,0.800218253968254,0.8286904761904762,0.8132192460317461,0.014827930506607453,286
284,0.42732924222946167,0.004671522896437323,0.014934420585632324,0.0018626202162027544,10,8,19,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 19}",0.8065277777777777,0.833015873015873,0.7970238095238096,0.8163095238095238,0.813219246031746,0.01330905864222708,287
357,0.44272488355636597,0.008021825458049432,0.016223490238189697,0.0014803609093196129,12,5,22,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 22}",0.8044444444444444,0.821031746031746,0.8208531746031746,0.8065079365079365,0.8132093253968253,0.0077677288577255995,288
65,0.39569520950317383,0.030458008525869284,0.01519918441772461,0.004533010294972142,6,6,20,"{'clf__max_depth': 6, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 20}",0.8478174603174603,0.7975396825396825,0.7882142857142858,0.8186904761904762,0.8130654761904762,0.022901817407866773,289
125,0.39891481399536133,0.015842974732093205,0.012708008289337158,0.0008261309621491894,7,7,20,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 20}",0.825595238095238,0.7987301587301587,0.8266269841269841,0.8008928571428572,0.8129613095238095,0.013177063493915767,290
329,0.42630571126937866,0.013592980081199304,0.015448391437530518,0.0008631064638369268,11,7,24,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 24}",0.8224801587301588,0.8041071428571429,0.8003571428571429,0.8244444444444444,0.8128472222222223,0.01072007577971592,291
115,0.38730305433273315,0.010085308037380978,0.014949142932891846,0.0027307323731191285,7,6,20,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 20}",0.8075793650793651,0.8291468253968254,0.8201190476190476,0.7943253968253968,0.8127926587301587,0.013127765751079093,292
416,0.4614570736885071,0.014901324284972326,0.017441987991333008,0.001494288582415702,13,6,21,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 21}",0.7904365079365079,0.8094246031746032,0.8382936507936508,0.8122420634920635,0.8125992063492063,0.017041092486820487,293
373,0.45163077116012573,0.011360516417802842,0.01980876922607422,0.0011545913320908027,12,7,18,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 18}",0.8145833333333333,0.8248015873015873,0.8099206349206349,0.800952380952381,0.812564484126984,0.008597286272240224,294
206,0.4062233567237854,0.0074518914144891925,0.013704836368560791,0.0012948488598126901,9,5,21,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 21}",0.808531746031746,0.8246626984126985,0.7746031746031746,0.8424206349206349,0.8125545634920635,0.024975388549267563,295
164,0.3923388719558716,0.005675957480790756,0.016811132431030273,0.0021727816669246235,8,6,19,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 19}",0.7941865079365079,0.8319444444444445,0.8337301587301588,0.7902579365079365,0.8125297619047619,0.02036477287082706,296
450,0.4551406502723694,0.005908490240768614,0.015449345111846924,0.0016545440702763275,14,5,15,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 15}",0.8312301587301587,0.8116071428571429,0.8121825396825397,0.794265873015873,0.8123214285714286,0.01307739133811205,297
271,0.42047756910324097,0.010112763410072232,0.013951241970062256,0.00099784371160598,10,7,16,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 16}",0.8131944444444444,0.8161111111111111,0.7938293650793651,0.825734126984127,0.8122172619047618,0.011585954196707795,298
407,0.44718533754348755,0.011810961955639476,0.014699816703796387,0.0012939438718046774,13,5,22,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 22}",0.7913293650793651,0.819047619047619,0.8082539682539682,0.830218253968254,0.8122123015873015,0.014341385270439613,299
474,0.45595788955688477,0.009571140632553703,0.015932142734527588,0.0012089936079879501,14,7,19,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 19}",0.8102777777777778,0.8103571428571429,0.7998412698412698,0.8281150793650793,0.8121478174603174,0.010162530823863156,300
